Guess,Weighted Avg Log
yentls,2.0
yankee,2.0
yellen,2.0
yuppen,2.0
yuppie,2.0
yammen,1.5
yasins,1.5
yonnes,1.5
yusufs,1.0
yasars,0.8112781244591328
yorins,0.8112781244591328
