Guess,Weighted Avg Log
mandag,4.181160998504108
mammon,4.180254717071843
maffer,4.176004287271347
marcks,4.173714767585397
majids,4.172601439123262
memory,4.171091214546474
motors,4.153563238178595
maffen,4.151445268844645
magnum,4.1478151631559035
mesuts,4.146714338154266
maquis,4.144538944378722
meedoe,4.142613401404791
mikeys,4.142401616706824
mazout,4.137546639696949
marche,4.13569338592114
miauwt,4.132780873520777
mutsje,4.129854816982684
miszie,4.111797594951686
mappen,4.110336410470232
m1ntje,4.109053139616884
mudden,4.1014675036885455
medley,4.097815788455781
mistig,4.097446830279547
missie,4.086031002474295
maatje,4.07819931196064
m1tten,4.0751304903732395
miszei,4.071919707840966
mottig,4.064829324606182
meer1d,4.046813901317776
mopper,4.0459031546061155
mennen,4.045865979562076
moffen,4.044297926298555
meepak,4.038558116924336
mihrab,4.03712103178206
mollig,4.030613522564301
medocs,4.026789975246724
mafjes,4.025172923124352
muggen,4.023336742329506
movede,4.020136628821011
mythen,4.018816572886578
madame,4.018064738847496
mossig,4.01058293711342
moppen,4.00500341461779
maxims,4.000266417518691
meldde,3.9992160828855314
mummie,3.994587475272362
mapjes,3.9786810849615564
moffin,3.976558113142234
moshes,3.9670959638550385
murwde,3.962518079898422
mummel,3.961899317184185
meivis,3.9613312989138496
mepper,3.9449147935348763
mopjes,3.943102950483894
meegaf,3.9297044922564814
mauwde,3.926691940551602
mazzel,3.9202453439890688
misw1n,3.912610080732346
meppen,3.9122361160972075
majoor,3.910533390580328
mugjes,3.9101547975880155
mokums,3.9059696166863582
mikmak,3.9030816978677367
moffel,3.8845442920406588
mexico,3.8730174352526094
mesjes,3.87255969257374
m1mert,3.868152512069205
moppie,3.867824060274307
mispas,3.859510719866705
moordt,3.8338163988398173
m1ltje,3.824313968485614
miswas,3.8123924072152975
methyl,3.803911810746987
muffer,3.799592314572292
muffen,3.7822313868672888
mullig,3.777574188900578
myopie,3.7748223465823663
m1nden,3.752185729280716
micahs,3.7444640859793275
margay,3.741738671914786
masala,3.731533885859178
megohm,3.7306063943005703
mokkig,3.7234754696003507
mythes,3.7124288403387364
messes,3.7109600347312104
medici,3.707934656203639
muffin,3.694455275064077
middag,3.68079428545936
mollah,3.6699019138015334
mixtum,3.6663806406700012
musjes,3.663388199255046
maagje,3.6565054295243753
madams,3.641478399984009
mogols,3.635888589710725
mezelf,3.618846586406568
maxima,3.604051395766863
macula,3.5887225160666665
mosjav,3.584309985687587
moskou,3.5624571208326574
motvr1,3.534322761027785
moduul,3.5252286731506417
museum,3.501438161392708
malaga,3.4991121743576374
mudvol,3.4911998694619957
mat1s',3.415266430884664
musici,3.4038943144128715
maffia,3.360180930516229
misk1k,3.334502871443999
manw1f,3.2798414427020215
musabs,3.230402541497119
m1dend,3.1589250601670846
muizig,3.1288052786673046
moppig,3.111276226696806
m1mer1,3.0529452282590257
matcht,2.943357075456265
muffig,2.916371646286072
makaak,2.797836619027704
m1zelf,2.791495762220743
muskus,2.7443918019269793
moloch,2.6755255420088333
mimici,2.5846422004791627
