Guess,Weighted Avg Log
sistra,4.852108549507975
spiets,4.850044914580788
studie,4.8491154235729
slapst,4.849080028243516
spitte,4.84823955432332
strips,4.848068715687934
sneust,4.846170653658498
stoelt,4.845818798334814
sienes,4.843536718598658
stille,4.838931810890359
spinde,4.837972041429242
specie,4.837331919411042
sering,4.837026746428927
spaant,4.831563306390242
saksen,4.831545260855081
sausen,4.831381772913282
sleden,4.831351455290887
snotje,4.82994914793635
stadse,4.827282716629799
slogan,4.825296721454812
solfer,4.825246377374468
struis,4.824884598166481
slurpt,4.824283921695829
steels,4.823653889571683
sample,4.823251116774445
select,4.8214203656733226
sherpa,4.8212282187862785
sm1ter,4.820096424598338
sensor,4.816242920819952
scones,4.814762272722846
sponst,4.813654120557022
snavel,4.811694885885637
setter,4.811561579909377
stevel,4.80871441893773
smaden,4.807302809991632
stopte,4.80562602208026
spreng,4.805596694731318
spitje,4.801478354832605
smeult,4.799853311424676
smokte,4.7988013174400805
sl1per,4.794377449944457
slotje,4.793415252151882
spanne,4.7931730575306535
sluipt,4.789737858846221
sprang,4.787258904209458
sitars,4.785310633936606
spotte,4.783563050669213
sp1len,4.783155227173942
snurkt,4.782731346052673
senten,4.782352951998235
sloven,4.7822060090944
soebat,4.780677209606065
sterkt,4.780007643051036
slofte,4.775051361822618
spilde,4.7739378498337075
steent,4.773262357905301
sluike,4.769964073072617
spaart,4.768280688168967
sarong,4.768013663484846
sl1pen,4.766946981282536
skiles,4.766439613741444
salons,4.759476422669505
sachet,4.757704807769592
sedert,4.757228236422163
sprits,4.756916648214127
suften,4.751967689836942
solist,4.750984069022776
stelpt,4.750772608659859
strekt,4.750207853386858
sponde,4.749080375560653
selder,4.7473482523401405
sm1ten,4.746819359234316
schiet,4.746033339906666
spikes,4.742067192111679
stremt,4.741038776677615
steunt,4.740740114459056
single,4.740609796759865
smeris,4.736431412528862
silkes,4.7315592542379825
solide,4.730334489069052
stoept,4.729107935089105
struma,4.726547329291575
sektes,4.726119483341649
stam1n,4.725087778230409
scopes,4.723865700722527
slakst,4.722226398204229
scande,4.719126268575921
sonant,4.718708887003302
spotje,4.715547264367725
stuwer,4.71149236684191
subiet,4.705814382806375
smeken,4.703147972458508
spanje,4.701570199600855
sollen,4.699563649083995
sierde,4.699406308170141
seinde,4.698597434141426
sneeft,4.697083590420235
slavin,4.6940321528634685
sneers,4.693837391171895
sluikt,4.691574534150004
sleets,4.6914855507341455
sierks,4.691062586266395
steurt,4.690183800449264
septet,4.68888513766946
stikte,4.688844302037204
ste1ns,4.6841820700473615
somden,4.681552280541878
sereen,4.674075722280224
schier,4.67318412298153
sealde,4.672260236629885
sletje,4.671507115611783
stands,4.669159468661691
smoest,4.668530815110286
snaken,4.666754202898996
sulden,4.664719540182985
sferen,4.663113530705814
sperde,4.661264101473008
st1gen,4.660265673080291
seinen,4.653505591238951
stuwen,4.652155098987852
sauste,4.648616905497567
snelde,4.6484122974294415
scenes,4.647734355924744
smalst,4.6473568759938715
smeekt,4.645639621289948
steelt,4.64563596049129
sahins,4.645451518174716
stepte,4.645255832426167
spugen,4.643523924653564
stokte,4.6423247031241655
spette,4.640518244144323
sneren,4.638596800001722
spreuk,4.637461477586166
surfen,4.635443109523045
stript,4.635115248952823
slaapt,4.6337360218457135
spring,4.633284174476635
sepots,4.628266338623445
sprayt,4.624392905141932
sl1mer,4.622932759959777
snoges,4.62179118731883
sprong,4.620512614506439
storno,4.619636141869036
sappen,4.616639517560059
strest,4.613744504085858
spasme,4.612654467301052
str1de,4.6124349130101105
storax,4.609444517508911
secans,4.6074939185501975
stemde,4.605204420391037
spirit,4.604861777910992
sekser,4.597272785001383
shirts,4.597028935082188
stents,4.595876467419842
spenen,4.5944207363249525
seibel,4.590431958906912
starst,4.589111011953038
slecht,4.585593334536345
slimst,4.5841325349250654
smerig,4.58137989537991
stropt,4.578781360049258
scorer,4.578583136856359
splits,4.578564938184959
stoute,4.57746703526673
soenna,4.575331088559772
strikt,4.573339942392477
surfte,4.572307098358389
sluist,4.572242870348886
serval,4.5691166195261514
sp1ker,4.56853752924835
sl1men,4.5673566142550746
serene,4.56691854197221
sonore,4.566223965694201
shotte,4.562042043477214
serges,4.558987809903034
s1pelt,4.558732489528448
strooi,4.5582491873081175
slipje,4.558065399640766
sjalot,4.556723974241937
seleen,4.5534158352088285
spelde,4.552022551799687
sondes,4.551915857954426
sipper,4.551494838608336
stokje,4.550631419160164
schrei,4.548459700122981
sipkes,4.547199555380002
slaakt,4.546311465496793
smeder,4.545985350867329
snepen,4.53907341462128
schoen,4.538055463034722
suilde,4.536809891628469
stinkt,4.536673388497151
salems,4.530559379685739
struif,4.529337805239416
stadig,4.528996247639362
stalkt,4.528180432115636
sanaes,4.527890131510744
sulfer,4.526216330494798
sahels,4.520815428506122
soppen,4.518497642744728
steyns,4.5175859155137585
saoedi,4.517572620192798
salehs,4.517416101836422
siemes,4.517141019867105
sjirpt,4.5154980756473435
sannes,4.513807574784668
simens,4.5104650590438355
skihal,4.507764312194458
st1ver,4.506145247988467
speels,4.505542306654045
seksen,4.505215737161405
safest,4.505022513951296
somber,4.504802262789798
sappel,4.502583932470953
seizen,4.502342121538143
shorts,4.5006794463701345
scheet,4.500456905935422
sproot,4.5004360556476675
saloon,4.50000265559671
stadje,4.498838905934181
stigma,4.497036934608232
starts,4.49543406156749
selims,4.49433372265784
stekte,4.49139852711903
salihs,4.488870476456488
scraps,4.488192266019452
sakker,4.485262921037285
schare,4.482952186765195
staand,4.4803308895160585
smukte,4.47967087964984
slinks,4.477644728492541
smeden,4.471481146013132
snufte,4.47120667846914
soezen,4.4699437684527625
steppe,4.468279964849953
samirs,4.466940095036497
steves,4.462993964770998
specht,4.462644532513414
soekot,4.461552153216452
sterft,4.461141596255605
slappe,4.460823929351666
secure,4.460246032674065
slakom,4.456834579051209
st1ven,4.455925095830441
sobere,4.453674881263733
sedans,4.451613135438098
saaist,4.451499125209701
steekt,4.45095587059816
sharia,4.449710918694193
stormt,4.448595483904512
sauzen,4.448266727953582
stomme,4.4468560640271155
sofies,4.444812113412131
spoort,4.443822666021082
slacht,4.443725669443583
spuide,4.442214531973269
sekste,4.439637957779824
sakken,4.439202122924995
stolpt,4.437032282768447
serafs,4.436625096089766
sadist,4.433259589540326
smaalt,4.432906189341587
schart,4.430585180225466
statig,4.429249531224436
suizen,4.429130913011902
stekje,4.425854354653218
scrips,4.424226747636768
steeds,4.424077288285951
smeedt,4.420704223142088
sledes,4.411462642887811
stress,4.409373060532779
stroop,4.4080943226186005
sarais,4.404369077793995
stadia,4.4032991481721115
suizel,4.40220629888798
stevig,4.401619083214618
smasht,4.401590711394103
shovel,4.4009980338374
spurts,4.397658515645902
scheer,4.39745837652643
sullen,4.396818982646808
sikker,4.395806475922745
sluwer,4.3938965050762375
salims,4.393296617718029
showen,4.392837644944302
skiede,4.391900591655302
schone,4.382658040767155
slabed,4.380632736002241
stafje,4.380143825473643
strost,4.379237227553004
smette,4.3791788146954245
sn1der,4.376101697975888
straat,4.373399245356807
snelle,4.373084332683958
sunils,4.37220858723805
supers,4.371469963812513
slicht,4.367639087959405
sjilpt,4.366577952929713
smiley,4.366541892674739
schiep,4.366534382025588
schrot,4.363975453516881
sammel,4.362441082473886
scheen,4.361599861059714
sticks,4.359599195517649
snuift,4.358950254243206
sitcom,4.358125482419625
sjokte,4.356615552946989
schelt,4.354365502816467
straft,4.353641235023234
studio,4.353182938840546
sokken,4.352255905728982
snedig,4.350611724557338
slaagt,4.350343966925017
scampi,4.349945170181563
stemma,4.34992072673845
sommen,4.34874289623424
sloopt,4.347692713213787
skipas,4.339065196161516
schoei,4.3382171096749795
sheets,4.337878625831
spuwer,4.334880681781688
schalt,4.329929710242097
simmen,4.315866913887008
stocks,4.314550648531095
stampt,4.314289502454277
strook,4.313199767424896
sikken,4.310186728874267
serres,4.30839537832276
staart,4.308125551220314
stilst,4.307846374174536
slakke,4.304921928770496
snacks,4.302751612206928
steefs,4.302332511623884
skihut,4.300825862774312
snauwt,4.296549050318952
scriba,4.295741160093734
spraak,4.292898382133021
sassen,4.292223988095521
statte,4.292076841805661
stroom,4.291344895998359
shauns,4.29108374196856
sampan,4.2881058563391585
sjiiet,4.287766864244447
smalle,4.287632338310684
slokje,4.28610923740003
stofte,4.2837563958130405
scheel,4.283125130594841
sneuen,4.275644588999747
spuwen,4.2740915528732994
sandhi,4.27301800933894
serves,4.271732514154359
sokkel,4.2687072862724955
schoep,4.267203381020178
samoem,4.267136311251844
sikkel,4.265142420961841
schril,4.264871142484546
serums,4.264093132106485
slacks,4.263136010470012
slimme,4.261946186047807
stukje,4.2610267910110124
soepje,4.259032238759894
spicht,4.258396593939844
sisser,4.256099162050793
semtex,4.254826204518948
segr1n,4.248261559333997
seisde,4.2468399948047635
schept,4.246049345089475
stamp1,4.244353960883817
satans,4.243462902456166
salade,4.2404695062036035
schort,4.238578073000314
smoort,4.238200066972464
scoort,4.2367818883374575
smaakt,4.234262214831939
schilt,4.232997664875171
spaans,4.231936569086545
sjekel,4.228676054617117
staalt,4.222725590369448
slaand,4.222517893554253
shanty,4.21990844687072
spitst,4.2175374932906715
stukga,4.212485653170431
sapjes,4.212337840074344
senang,4.212053707666399
stotig,4.211068268524765
sp1ers,4.209898194496174
sukade,4.207644267657633
skimde,4.207560443322675
sennes,4.207174385579556
sp1gat,4.20566481679364
soesde,4.204986250750146
sketch,4.201446845857796
stofje,4.1996235633681644
saeeds,4.195597194081701
slibde,4.1938392401408455
semihs,4.193514093856635
siroop,4.191238913622636
slaaft,4.190489765365062
sofist,4.1858041546256946
slofst,4.18533209650431
sovjet,4.181616242394349
sinans,4.1752942858392466
snibde,4.169851135823486
shunts,4.162433085514157
status,4.161604724712299
stukke,4.154452872318387
square,4.153019853602184
siebes,4.151002010130599
shengs,4.150095288459262
sidder,4.149220006469682
sefard,4.147676632696084
smacht,4.14673293103939
sissen,4.144492197805942
sigaar,4.140720218017954
sabels,4.139573327457407
sn1mes,4.1372778592527775
stompt,4.137162620328239
sjakes,4.134605582943656
schrap,4.131714741734669
stachs,4.130023036420619
shogun,4.1291640155606215
salars,4.1289000290149005
sneden,4.128320728017886
suisde,4.127155219354957
spookt,4.125925539499152
sjorde,4.125233599711529
sjeest,4.125224697868581
smulde,4.121417852480643
setjes,4.118426461159722
saluut,4.116888591032289
scheut,4.114067188367658
stuikt,4.114006208501126
stulpt,4.113766171357301
seders,4.112001222785213
schele,4.105326399406616
sapr1k,4.098777924467314
scouts,4.098374838983719
smidse,4.098118859351397
sjotte,4.097100968568359
scherp,4.090185860927557
sausde,4.083104567424361
sjonge,4.082402706355333
spekje,4.081496308059097
scheep,4.080492049847539
sluiks,4.078330807310944
snoven,4.07753625990912
slamix,4.077298324305358
sifons,4.0765004105436455
sp1tig,4.071898886922048
sarrig,4.07118528175562
sylfen,4.067704032053399
sibels,4.067451682765243
stanza,4.066286330323803
scheur,4.065893168467733
sp1bel,4.064294015946977
scrubt,4.062710480198315
sjofel,4.05444292955279
sompig,4.054137279764873
schuin,4.053114333713844
sleede,4.0448962528670895
sabber,4.043817263038685
schikt,4.043020062547319
sprays,4.040279219974123
sextet,4.039185881165171
solaas,4.029405302012278
schuit,4.025902591143312
souche,4.023908474699252
schopt,4.015599569242636
sarahs,4.015293839798754
sjoels,4.015037584155246
swingt,4.012165546748602
smaadt,4.012090092464446
salami,4.006644980956143
snaaks,4.002949915925385
staakt,4.001725059440658
sn1kop,3.9997216497700414
synode,3.9947950500223475
smedig,3.9938182494374357
stoort,3.9933414511278102
sranan,3.993181203075279
stunts,3.9883058809926886
silica,3.9848160115443254
schram,3.9843126076196893
sp1zen,3.9792248038053746
schrik,3.976644084762121
sammes,3.975863580672264
suzies,3.97514136783582
schade,3.972961388214594
schenk,3.971555719404033
schelp,3.9695384828187112
stobbe,3.9693034108415683
shockt,3.960201226062001
sokjes,3.9599121454210806
sjalom,3.9598956615737766
scherm,3.9595220002174525
stufte,3.9589641101903594
sukkel,3.958014033783492
sequel,3.951891649875449
speech,3.9511610411357916
savede,3.9451424539939226
spouwt,3.942973498753715
stomst,3.939744083116451
schokt,3.937088365604337
soezig,3.935627667343794
schans,3.9312746518307735
slofje,3.930488273478771
sahars,3.9289707863178918
sadiks,3.9275017837102957
schink,3.9247694606588217
shagje,3.922952303170861
smotst,3.9222578154735723
stugge,3.922049913116539
subtop,3.921148148864703
slalom,3.920257226190465
samans,3.9195213918087437
surfer,3.917882720740173
schout,3.913800590982934
s1mens,3.911856099211546
saffie,3.911264727780129
server,3.910969874063397
stuwde,3.9057322717070546
str1kt,3.9034151053931008
scotts,3.895954227816818
sjeiks,3.895377710386195
sneven,3.8902488819611913
sabbel,3.889245007851294
sjikse,3.885606541627739
sneeuw,3.8847922751497674
siluur,3.884663256112617
schema,3.8829046874268385
sussen,3.879864385727098
skipak,3.8782345634415636
stouts,3.87787689640075
smookt,3.876715145616176
sl1mde,3.876032768599906
sounds,3.875082994042545
schets,3.87494466438863
sleeuw,3.8745870129529605
summae,3.8734390404870647
sjoege,3.8698617510312356
sessie,3.8685153735257907
sausje,3.867922621074091
slooft,3.8662992269683425
st1fde,3.8630483311484816
salahs,3.853499860884088
sjofar,3.8534505691867236
sudder,3.8497080752395036
signum,3.84653526472141
slokop,3.8459155966561642
sikkes,3.8452322414632105
schalk,3.844676365343985
sibben,3.8437690587386433
safeje,3.843764046819373
scheid,3.8431218642697575
seppes,3.8429011806863436
souads,3.8407480928587128
schrok,3.8401253811098846
schelm,3.839395358428807
sjtetl,3.8392759915276073
skidag,3.8389871469429773
sezers,3.838529069047332
schonk,3.833773061891256
slabbe,3.82614185758243
shawns,3.825219204149303
stutte,3.824892455551455
staagt,3.8246613329396126
samars,3.8237532909287673
synaps,3.8193220643291697
syrahs,3.8161124419319
safari,3.813701532694629
sn1bal,3.8111768377615283
slumps,3.809334269861663
schalm,3.8075962185571948
sticht,3.804882432861549
snezen,3.8043675056232313
sloffe,3.8036488194056255
schend,3.8027268035539756
secuur,3.7973412015651853
schaft,3.7900587354393194
slegge,3.7813581906362446
snibbe,3.773010218433534
s1mons,3.770224209733552
stuurs,3.7694929351198736
staats,3.7694406456110863
stuift,3.768167896161529
suisse,3.7655774580663635
schaar,3.7636012374598593
sepsis,3.761592065254735
sjirks,3.7612633879880253
sch1nt,3.7572948323928204
salvia,3.7549582978730545
sjezen,3.7544553580808815
scholp,3.751975525780135
sjengs,3.735925013992113
schr1n,3.7349667384698186
snebje,3.7322488842065784
smisse,3.7320647051630065
slaags,3.7289720632385763
sicavs,3.725678836069641
sp1sde,3.7235601679993877
s1tjes,3.7129684586869285
sl1kig,3.709543880716336
suzans,3.70897253560566
schift,3.702752313474806
slobbe,3.700544249268612
schots,3.697113866596656
st1fte,3.695903702672365
schamp,3.693473224263979
sagars,3.6918095476400983
saurus,3.6897612949368574
surimi,3.6887426987989125
schede,3.6869701016225007
sn1den,3.686240103287771
suffer,3.685887755729891
str1dt,3.6854159420328703
sexyer,3.6795545563463503
schors,3.6763944844746046
showde,3.6686225382807747
scheld,3.664362970185246
schond,3.6613743326950514
sluwst,3.6607710769753012
staaft,3.658399081210259
scherf,3.656815673448803
scheef,3.6528439564639714
sappig,3.651901715845194
stookt,3.651893990138377
susans,3.6517644813468495
schimp,3.6350421546983585
shawls,3.6320382249066165
skiwas,3.6266982361633655
suffen,3.62607932844853
stikz1,3.6249656379328252
sayeds,3.624932702023981
sl1mig,3.622434737886219
snufje,3.620674249622868
stoomt,3.618371481774063
symons,3.6164482642906766
sputum,3.616353688568236
scheuk,3.609665325334413
schaal,3.6089358199140755
sekses,3.60503005312204
schoft,3.591807369755789
slaafs,3.5859334918535963
schrab,3.578860558072613
smegma,3.574857352900275
sonoor,3.57195543460692
succes,3.5689032434788315
soft1s,3.5586183058219927
snebbe,3.556862483055674
schild,3.5537593609107008
slabak,3.5484160916504064
schelf,3.5480039958460536
sufkop,3.5447330598563673
spuwde,3.5384053346956112
stuurt,3.5373978857704618
samaar,3.532492053323646
sauc1s,3.5279827607071765
scrubs,3.5236256816792904
schuim,3.5188815850417496
schoon,3.517340781406968
stugst,3.5144844880670054
scoops,3.509125878411255
spuugt,3.5014935980209376
sab1ns,3.4995787600989887
soppig,3.49687123686356
sodeju,3.494722992012948
stouwt,3.484644662615151
switch,3.4841691029727095
schoot,3.483258062256368
stoots,3.483076755339152
sherry,3.47822547446146
schulp,3.4765371081277237
schudt,3.4572479789673087
scheve,3.457150161807961
schurk,3.453524432573397
sytzes,3.452340408200049
schold,3.4459001133643166
sullig,3.430826871541007
schrob,3.4296960029702506
sjaals,3.4267908059073577
schaap,3.4257566053141515
sanaas,3.423420883423033
schoor,3.418807042613651
sambal,3.40863421575184
shocks,3.403392389772473
savooi,3.3946517558627374
swings,3.3914729360530296
sytses,3.3835767223817093
sommig,3.355746485419811
scotch,3.3331762637597135
skibus,3.310567028766041
sexyst,3.3087415115212186
schaak,3.3066867923121768
stooft,3.2981731550676576
school,3.286689885604108
sjouwt,3.2839513674052903
skunks,3.256855087592146
schaam,3.256546163694427
slagz1,3.236012803622277
sabaan,3.232373913010995
schubt,3.222295451998732
schooi,3.2106484696861677
schuif,3.209556001751352
sjaaks,3.1869475018249496
schuwe,3.178573987000594
skylab,3.1751622978415885
schuld,3.1588374408074107
sabahs,3.1546528148953223
squash,3.149459689691891
sagaai,3.1144448106650517
schaad,3.110048326856978
sm1dig,3.1088222954986002
sabbat,3.1067005192309853
schr1d,3.069725131351431
skibox,3.066068294463025
schuwt,3.063352382586543
schuur,3.0565733071686347
st1fst,3.0390448471684115
sp1zig,3.0304285610541375
sodoku,2.9851479531050416
schaaf,2.9729385349389332
samsam,2.950097567855443
sn1l1n,2.934295467950738
schr1f,2.9299465384586068
sudoku,2.901160628310266
schouw,2.841129125477391
skiffs,2.8257515487386837
shimmy,2.8015776732009297
s1sjes,2.7738049309903445
sjuuls,2.67994776645901
schoof,2.6456929223519197
suffig,2.6429577746307564
squaws,2.5994026196367117
shabby,2.414660195125773
suffix,2.3002993107797454
skybox,2.175393315956822
summum,1.7343210246621017
